"lat","lon","Name","SARPID","Source","SourceID","Snapped","NHDPlusID","River","StreamSizeClass","FlowsToOcean","NIDID","NIDFederalID","PartnerID","Estimated","AnnualVelocity","AnnualFlow","TotDASqKm","YearCompleted","FERCRegulated","StateRegulated","NRCSDam","FedRegulatoryAgency","WaterRight","IsPriority","Height","Length","Width","Hazard","Construction","Purpose","Passability","FishScreen","ScreenType","Feasibility","Recon","Diversion","LowheadDam","StorageVolume","WaterbodyAcres","Fatality","RelicensingYear","Removed","YearRemoved","YearSurveyed","Condition","PassageFacility","TESpp","StateSGCNSpp","RegionalSGCNSpp","Trout","DiadromousHabitat","OwnerType","BarrierOwnerType","ProtectedLand","SourceLink","EJTract","EJTribal","NativeTerritories","Resilience","BrookTroutPortfolio","WildScenicRiver","Wilderness","FishHabitatPartnership","Basin","Subbasin","Subwatershed","HUC2","HUC6","HUC8","HUC10","HUC12","State","County","CongressionalDistrict","Excluded","Invasive","OnLoop","HasNetwork","Ranked","Intermittent","Canal","StreamOrder","Landcover","SizeClasses","PerennialSizeClasses","MainstemSizeClasses","UpstreamBarrierSARPID","UpstreamBarrier","UpstreamBarrierMiles","DownstreamBarrierSARPID","DownstreamBarrier","DownstreamBarrierMiles","TotalUpstreamMiles","PerennialUpstreamMiles","IntermittentUpstreamMiles","AlteredUpstreamMiles","UnalteredUpstreamMiles","PercentUnaltered","PerennialUnalteredUpstreamMiles","PercentPerennialUnaltered","ResilientUpstreamMiles","PercentResilient","UpstreamDrainageAcres","UnalteredWaterbodyAcres","UnalteredWetlandAcres","HasUpstreamEJTract","HasUpstreamEJTribal","TotalDownstreamMiles","FreeDownstreamMiles","FreePerennialDownstreamMiles","FreeIntermittentDownstreamMiles","FreeAlteredDownstreamMiles","FreeUnalteredDownstreamMiles","FreeResilientDownstreamMiles","GainMiles","PerennialGainMiles","FunctionalNetworkMiles","PerennialFunctionalNetworkMiles","TotalMainstemUpstreamMiles","PerennialMainstemUpstreamMiles","IntermittentMainstemUpstreamMiles","AlteredMainstemUpstreamMiles","UnalteredMainstemUpstreamMiles","PerennialUnalteredMainstemUpstreamMiles","PercentMainstemUnaltered","MainstemUpstreamImpairment","TotalMainstemDownstreamMiles","FreeMainstemDownstreamMiles","FreePerennialMainstemDownstreamMiles","FreeIntermittentMainstemDownstreamMiles","FreeAlteredMainstemDownstreamMiles","FreeUnalteredMainstemDownstreamMiles","MainstemDownstreamImpairment","MainstemGainMiles","PerennialMainstemGainMiles","MainstemNetworkMiles","PerennialMainstemNetworkMiles","FreeLinearDownstreamMiles","FreePerennialLinearDownstreamMiles","FreeIntermittentLinearDownstreamMiles","FreeAlteredLinearDownstreamMiles","FreeUnalteredLinearDownstreamMiles","HasLinearDownstreamEJTract","HasLinearDownstreamEJTribal","UpstreamWaterfalls","UpstreamDams","UpstreamSmallBarriers","UpstreamRoadCrossings","UpstreamHeadwaters","TotalUpstreamRoadCrossings","TotalUpstreamDams","TotalDownstreamWaterfalls","TotalDownstreamDams","TotalDownstreamSmallBarriers","MilesToOutlet","InvasiveNetwork","EasternBrookTroutHabitatUpstreamMiles","FreeEasternBrookTroutHabitatDownstreamMiles","State_NC_tier","State_WC_tier","State_NCWC_tier","State_PNC_tier","State_PWC_tier","State_PNCWC_tier","State_MNC_tier","State_MWC_tier","State_MNCWC_tier","HUC8_NC_tier","HUC8_WC_tier","HUC8_NCWC_tier","HUC8_PNC_tier","HUC8_PWC_tier","HUC8_PNCWC_tier","HUC8_MNC_tier","HUC8_MWC_tier","HUC8_MNCWC_tier","URL"
41.02288,-74.35015,"Star Lake Upper Dam","NJ13117","NID March19 2023","NJ00221",true,1.0000100012729e+13,"Pequannock River-Tr","1a","yes","NJ00221","NJ00221","NJ_NJ00221","no",-1,2.156542,9.5436,1900,"Unknown","Yes","No","","Unknown","not identified as a priority by resource managers",11,200,0,"High","Earthfill (Gravel, Sand, Silt, Clay)","Recreation","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",115,-1,0,0,"no",0,0,"Satisfactory","Unknown or none",0,1,0,"Salvelinus fontinalis","not located on a reach associated with anadromous / catadromous species habitat","","Private","no","","no","no","Mohican, Munsee Lenape","Slightly below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Lower Hudson","Hackensack-Passaic","Lower Pequannock River","02","020301","02030103","0203010305","020301030502","New Jersey","Passaic","NJ05","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",3,88,0,0,0,"NJ6015","dam",0.442,"NJ92085","dam",0.103,0.442,0.442,0,0.363,0.08,18,0.08,18,0,0,202.552,0,0,"no","no",0.103,0,0,0,0,0,0,0,0,0.442,0.442,0.442,0.442,0,0.363,0.08,0.08,18,"t",0.103,0,0,0,0,0,"t",0,0,0.442,0.442,0,0,0,0,0,"no","no",0,1,0,1,0,3,1,0,11,0,67.076,"no",0,0,20,13,17,20,13,17,20,12,16,20,12,17,20,12,17,20,13,17,"https://tool.aquaticbarriers.org/report/dams/NJ13117"
41.03115,-74.61142,"Sunset Lake Dam","NJ13160","NID March19 2023","NJ00659",true,1.0000700014413e+13,"Sparta Glen-Tr","1a","yes","NJ00659","NJ00659","NJ_NJ00659","no",-1,0.511851,0.615,1925,"Unknown","Yes","No","","Unknown","not identified as a priority by resource managers",13,200,0,"Low","Earthfill (Gravel, Sand, Silt, Clay)","Recreation","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",54,10.190042,0,0,"no",0,0,"Satisfactory","Unknown or none",0,0,0,"Salvelinus fontinalis","not located on a reach associated with anadromous / catadromous species habitat","","Private","no","","no","no","Mohican, Munsee Lenape","Slightly below average","Other population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Upper Hudson","Rondout","Lake Mohawk-Wallkill River","02","020200","02020007","0202000701","020200070101","New Jersey","Sussex","NJ07","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",1,89,0,0,0,"NJ92046","dam",0.283,"NJ22676","dam",8.986,0.283,0.283,0,0.192,0.091,32,0.091,32,0,0,53.152,0,0.404,"no","no",37.865,36.41,36.41,0,0.773,35.637,0,0.283,0.283,36.694,36.694,0,0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,8.618,8.618,0,0.022,8.596,"no","no",0,1,0,0,0,0,1,1,11,3,140.422,"no",0,2.877,17,11,14,17,11,14,20,14,17,15,13,13,14,13,13,20,15,18,"https://tool.aquaticbarriers.org/report/dams/NJ13160"
39.361134,-74.576996,"Bargaintown Mill Pond Dam","NJ13162","NID March19 2023","NJ00960",true,1.0000200571052e+13,"Patcong Creek","1b","yes","NJ00960","NJ00960","NJ_36-7","no",1.4463395,25.006554,50.1699,1718,"Unknown","Yes","No","","Unknown","not identified as a priority by resource managers",10,900,0,"Significant","Earthfill (Gravel, Sand, Silt, Clay)","Recreation","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",123,48.932278,0,0,"no",0,0,"Fair","Unknown or none",0,0,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","","Local government","no","","no","no","Lenapehoking (Lenni-Lenape)","Below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership","Mid Atlantic Coastal","Great Egg Harbor","Patcong Creek","02","020403","02040302","0204030204","020403020402","New Jersey","Atlantic","NJ02","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",4,56,1,1,0,"NJ70644","dam",1.684,"","",0,10.02,7.181,2.839,0.784,9.236,92,6.397,89,0,0,7220.458,19.129,358.26,"no","no",61.647,61.647,60.634,1.013,21.015,40.632,0,10.02,7.181,71.667,67.815,0.982,0.982,0,0.648,0.333,0.333,34,"",5.63,5.63,5.63,0,0,5.63,"",0.982,0.982,6.612,6.612,6.231,6.231,0,0,6.231,"no","no",0,2,0,27,9,57,2,0,0,0,6.231,"no",0,0,3,7,5,3,7,5,6,14,9,2,8,4,2,8,4,4,17,8,"https://tool.aquaticbarriers.org/report/dams/NJ13162"
40.38008,-74.810875,"Stony Brook Water Shed #7 (Hunt Lake) Dam","NJ1374","NID March19 2023","NJ00344",true,1.000010004928e+13,"Stony Brook-Tr","1a","yes","NJ00344","NJ00344","NJ_NJ00344","no",-1,1.16583,1.7396001,1959,"Unknown","Yes","Yes","","Unknown","not identified as a priority by resource managers",28,650,0,"High","Earthfill (Gravel, Sand, Silt, Clay)","Agriculture","Unknown","Unknown","Unknown","Possibly feasible","Not yet evaluated","Unknown","Unknown",33,5.1436048,0,0,"no",0,0,"Poor","Unknown or none",0,3,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","","Local government","no","","no","no","Lenapehoking (Lenni-Lenape)","Slightly below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Lower Hudson","Raritan","Upper Stony Brook","02","020301","02030105","0203010503","020301050301","New Jersey","Mercer","NJ12","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",2,94,0,0,0,"","",0,"NJ92440","dam",0.087,1.967,1.669,0.298,0.134,1.833,93,1.535,92,0,0,509.283,1.453,6.14,"no","no",0.087,0.06,0.06,0,0,0.06,0,0.06,0.06,2.028,1.729,0,0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0.06,0.06,0,0,0.06,"no","no",0,0,0,2,3,2,0,0,10,1,61.164,"no",0,0,20,7,13,20,7,13,20,13,17,19,6,13,19,6,13,20,14,17,"https://tool.aquaticbarriers.org/report/dams/NJ1374"
40.159775,-74.124565,"Brisbane Lake Dam","NJ13880","NID March19 2023","NJ00580",true,1.0000200645832e+13,"Mill Run","1a","yes","NJ00580","NJ00580","NJ_NJ00580","no",-1,1.44351,2.0995,0,"Unknown","Yes","No","","Unknown","not identified as a priority by resource managers",14,200,0,"Significant","Earthfill (Gravel, Sand, Silt, Clay)","Recreation","Unknown","Unknown","Unknown","Possibly feasible","Not yet evaluated","Unknown","No",62,9.618584,0,0,"no",0,0,"Poor","Unknown or none",0,0,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","","State","no","","no","no","Lenapehoking (Lenni-Lenape)","Slightly below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership","Mid Atlantic Coastal","Mullica-Toms","Middle Manasquan River","02","020403","02040301","0204030101","020403010102","New Jersey","Monmouth","NJ04","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",2,97,0,0,0,"","",0,"NJ92576","dam",0.335,1.481,1.22,0.261,0.381,1.1,74,0.839,69,0,0,518.797,1.05,17.291,"no","no",0.335,0.237,0.237,0,0,0.237,0,0.237,0.237,1.718,1.457,0,0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0.237,0.237,0,0,0.237,"no","no",0,0,0,0,2,0,0,0,2,0,10.799,"no",0,0,18,8,13,18,8,13,20,13,17,17,9,13,16,10,13,20,13,17,"https://tool.aquaticbarriers.org/report/dams/NJ13880"
40.90381,-74.578476,"Washington Forge Pond Dam","NJ14059","NID March19 2023","NJ00341",true,1.0000100031893e+13,"Rockaway River","1b","yes","NJ00341","NJ00341","NJ_NJ00341","no",-1,62.22016,79.425,1890,"Unknown","Yes","No","","Unknown","not identified as a priority by resource managers",10,710,0,"Significant","Earthfill (Gravel, Sand, Silt, Clay)","Recreation","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",63,11.568439,0,0,"no",0,0,"Satisfactory","Unknown or none",0,1,0,"Salvelinus fontinalis","not located on a reach associated with anadromous / catadromous species habitat","Joint Ownership or Regional land","Local government","yes","","yes","no","Mohican, Munsee Lenape","Slightly below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Lower Hudson","Hackensack-Passaic","Upper Rockaway River","02","020301","02030103","0203010304","020301030401","New Jersey","Morris","NJ07","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",5,87,1,1,0,"NJ934028","dam",1.544,"NJ93271","dam",0.805,23.256,22.233,1.024,0.544,22.712,98,21.689,98,0,0,8031.876,5.135,475.665,"yes","no",15.234,15.234,15.234,0,5.787,9.447,0,15.234,15.234,38.491,37.467,9.687,9.687,0,0.43,9.257,9.257,96,"b",0.805,0.805,0.805,0,0,0.805,"",0.805,0.805,10.492,10.492,0.805,0.805,0,0,0.805,"yes","no",0,2,0,15,55,69,20,2,13,0,90.831,"no",0,0,2,4,3,2,4,3,8,6,6,1,3,1,1,3,1,6,7,6,"https://tool.aquaticbarriers.org/report/dams/NJ14059"
39.842163,-74.849655,"Centennial Lake Dam","NJ14179","NID March19 2023","NJ00424",true,1.0000200670257e+13,"Haynes Creek","1b","yes","NJ00424","NJ00424","NJ_NJ00424","no",-1,11.765105,18.8953,0,"Unknown","Yes","No","","Unknown","not identified as a priority by resource managers",18,300,0,"High","Earthfill (Gravel, Sand, Silt, Clay)","Recreation","Unknown","Unknown","Unknown","Possibly feasible","Not yet evaluated","Unknown","Unknown",344,63.867107,0,0,"no",0,0,"Poor","Unknown or none",0,3,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","","Private","no","","no","no","Lenapehoking (Lenni-Lenape)","Slightly below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership","Lower Delaware","Lower Delaware","Barton Run-Southwest Branch South Branch Rancocas Creek","02","020402","02040202","0204020202","020402020202","New Jersey","Burlington","NJ03","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",3,94,1,1,1,"NJ93079","dam",1.692,"NJ66486","dam",0.837,6.126,4.909,1.217,3.158,2.968,48,1.751,36,0,0,1601.24,8.831,229.86,"no","no",5.265,3.664,2.392,1.272,0.018,3.646,0,3.664,2.392,9.79,7.301,2.007,1.618,0.39,1.121,0.886,0.496,44,"b",0.296,0.013,0.013,0,0,0.013,"b",0.013,0.013,2.02,1.63,0.013,0.013,0,0,0.013,"no","no",0,2,0,5,14,14,6,0,5,0,60.862,"no",0,0,6,7,6,7,8,8,20,6,13,4,8,6,5,8,7,20,4,12,"https://tool.aquaticbarriers.org/report/dams/NJ14179"
41.109623,-74.876785,"Lake Plymouth Dam","NJ14180","NID March19 2023","NJ00818",true,1.0000200502363e+13,"Truot Brook","1a","yes","NJ00818","NJ00818","NJ_NJ00818","no",-1,1.43354,1.7545999,1951,"Unknown","Yes","No","","Unknown","not identified as a priority by resource managers",14,495,0,"Significant","Earthfill (Gravel, Sand, Silt, Clay)","Recreation","Unknown","Unknown","Unknown","Possibly feasible","Not yet evaluated","Unknown","Unknown",62,11.612736,0,0,"no",0,0,"Unsatisfactory","Unknown or none",0,3,0,"Salvelinus fontinalis","not located on a reach associated with anadromous / catadromous species habitat","","Private","no","","no","no","Mohican, Munsee Lenape","Average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Upper Delaware","Middle Delaware-Musconetcong","Upper Paulins Kill ","02","020401","02040105","0204010501","020401050102","New Jersey","Sussex","NJ07","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",1,99,0,0,0,"","",0,"NJ43081","dam",3.294,0.339,0.339,0,0.219,0.12,35,0.12,35,0,0,433.57,4.145,0,"no","no",3.507,3.507,3.507,0,0,3.507,0,0.339,0.339,3.846,3.846,0,0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,3.294,3.294,0,0,3.294,"no","no",0,0,0,0,1,0,0,0,6,0,156.58,"no",0,0,17,10,14,17,10,14,20,13,17,15,11,13,15,11,13,20,14,17,"https://tool.aquaticbarriers.org/report/dams/NJ14180"
41.22959,-74.75068,"Skellinger Lake Dam","NJ1435","NID March19 2023","NJ00020",true,1.0000200502923e+13,"Spring Cabin Brook","1a","yes","NJ00020","NJ00020","NJ_NJ00020","no",-1,3.531593,4.265,0,"Unknown","Yes","No","","Unknown","not identified as a priority by resource managers",16,340,0,"Significant","Earthfill (Gravel, Sand, Silt, Clay)","Other","Unknown","Unknown","Unknown","Possibly feasible","Not yet evaluated","Unknown","Unknown",37,12.76042,0,0,"no",0,0,"Poor","Unknown or none",0,0,0,"Salvelinus fontinalis","not located on a reach associated with anadromous / catadromous species habitat","State land","State","yes","","no","no","Mohican, Munsee Lenape","Above average","Other population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Upper Delaware","Middle Delaware-Mongaup-Brodhead","Big Flat Brook","02","020401","02040104","0204010410","020401041002","New Jersey","Sussex","NJ05","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",3,97,0,0,0,"","",0,"NJ93374","dam",88.811,3.071,3.071,0,0.426,2.645,86,2.645,86,3.071,100,1153.017,1.136,86.831,"no","no",2202.693,2189.686,1874.588,315.098,27.59,2162.096,1428.21,3.071,3.071,2192.757,1877.659,0.97,0.97,0,0.404,0.566,0.566,58,"t",0.128,0.128,0.128,0,0,0.128,"t",0.128,0.128,1.098,1.098,88.811,88.811,0,0,88.811,"yes","no",0,0,1,1,8,1,0,0,2,3,166.631,"no",1.584,504.614,6,7,7,6,7,6,18,8,13,3,6,4,3,6,4,17,10,14,"https://tool.aquaticbarriers.org/report/dams/NJ1435"
39.734573,-75.22124,"Mullica Hill Pond Dam","NJ14594","NID March19 2023","NJ00639",true,1.0000200487959e+13,"Raccoon Creek","1b","yes","NJ00639","NJ00639","NJ_NJ00639","no",-1,18.695978,35.1539,1922,"Unknown","Yes","No","","Unknown","not identified as a priority by resource managers",19,250,0,"Significant","Earthfill (Gravel, Sand, Silt, Clay)","Recreation","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","No",86,7.284589,0,0,"no",0,0,"Satisfactory","Unknown or none",0,2,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","","State","no","","no","no","Lenapehoking (Lenni-Lenape)","Average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership","Lower Delaware","Lower Delaware","Raccoon Creek","02","020402","02040202","0204020206","020402020606","New Jersey","Gloucester","NJ02","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",4,65,1,1,0,"NJ92691","dam",3.544,"","",0,14.463,14.463,0,1.45,13.012,90,13.012,90,0,0,5060.958,16.553,196.851,"no","no",1104.501,1091.575,1031.777,59.798,166.565,925.01,52.517,14.463,14.463,1106.037,1046.24,3.007,3.007,0,0.251,2.756,2.756,92,"b",14.663,14.663,14.663,0,0,14.663,"b",3.007,3.007,17.67,17.67,17.291,17.291,0,0,17.291,"no","no",0,2,0,19,15,31,8,0,0,0,17.291,"no",0,0,2,6,4,2,6,4,2,8,4,1,7,4,1,7,4,1,10,4,"https://tool.aquaticbarriers.org/report/dams/NJ14594"
39.89269,-74.70992,"Old Forge Lake Dam","NJ1461","NID March19 2023","NJ00712",true,1.0000200627279e+13,"South Branch Rancocas Creek","1b","yes","NJ00712","NJ00712","NJ_NJ00712","no",-1,57.874004,87.0996,0,"Unknown","Yes","No","","Unknown","not identified as a priority by resource managers",12,150,0,"Low","Earthfill (Gravel, Sand, Silt, Clay)","Recreation","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","No",115,24.460346,0,0,"no",0,0,"Satisfactory","Unknown or none",0,0,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","","Private","no","","no","no","Lenapehoking (Lenni-Lenape)","Average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership","Lower Delaware","Lower Delaware","Friendship Creek","02","020402","02040202","0204020202","020402020201","New Jersey","Burlington","NJ03","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",4,87,1,1,0,"NJ93088","dam",1.488,"NJ89565","dam",0.762,2.807,2.737,0.07,1.092,1.715,61,1.644,60,0,0,486.599,0,84.038,"no","no",0.994,0.243,0.243,0,0,0.243,0,0.243,0.243,3.05,2.979,1.488,1.488,0,0.554,0.934,0.934,63,"b",0.762,0.243,0.243,0,0,0.243,"b",0.243,0.243,1.731,1.731,0.243,0.243,0,0,0.243,"no","no",0,1,0,6,9,53,9,0,3,0,59.554,"no",0,0,18,7,13,18,7,13,15,9,12,15,7,11,15,7,11,14,11,12,"https://tool.aquaticbarriers.org/report/dams/NJ1461"
39.401237,-75.05427,"Union Lake Dam","NJ15249","NID March19 2023","NJ00448",true,1.0000200593781e+13,"Maurice River","3a","yes","NJ00448","NJ00448","NJ_NJ00448","no",-1,298.6666,558.483,1869,"Unknown","Yes","No","","Unknown","not identified as a priority by resource managers",35,2000,0,"High","Earthfill (Gravel, Sand, Silt, Clay)","Recreation","Unknown","Unknown","Unknown","Likely infeasible","Not yet evaluated","Unknown","Unknown",11600,868.0634,0,0,"no",0,0,"Poor","Unknown or none",0,2,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","State land","State","yes","","yes","no","Lenapehoking (Lenni-Lenape)","Slightly below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership","Lower Delaware","Cohansey-Maurice","Union Lake-Maurice River","02","020402","02040206","0204020605","020402060502","New Jersey","Cumberland","NJ02","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",5,77,3,3,1,"NJ23121","dam",8.338,"","",0,43.961,37.919,6.043,4.166,39.795,91,33.752,89,0,0,28639.148,11.122,1677.976,"yes","yes",324.524,321.67,299.886,21.784,5.265,316.405,23.079,43.961,37.919,365.631,337.805,9.191,9.191,0,2.947,6.244,6.244,68,"b",6.906,6.906,6.906,0,0,6.906,"b",6.906,6.906,16.097,16.097,22.955,22.955,0,0,22.955,"yes","no",0,3,8,12,23,158,21,0,0,0,22.955,"no",0,0,1,1,1,1,1,1,1,5,2,1,1,1,1,1,1,1,5,1,"https://tool.aquaticbarriers.org/report/dams/NJ15249"
40.974106,-74.3637,"Fayson Lakes (West) Dam","NJ15305","NID March19 2023","NJ00748",true,1.000010002012e+13,"Stony Brook","1a","yes","NJ00748","NJ00748","NJ_NJ00748","no",-1,1.23845,1.5995001,1922,"Unknown","Yes","No","","Unknown","not identified as a priority by resource managers",15,370,0,"Significant","Earthfill (Gravel, Sand, Silt, Clay)","Recreation","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",240,56.889275,0,0,"no",0,0,"Satisfactory","Unknown or none",0,0,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","","Private","no","","no","no","Mohican, Munsee Lenape","Slightly below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Lower Hudson","Hackensack-Passaic","Lower Rockaway River","02","020301","02030103","0203010304","020301030404","New Jersey","Morris","NJ11","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",2,78,0,0,0,"NJ17171","dam",0.789,"NJ54967","dam",0.359,1.259,1.259,0,0.769,0.49,39,0.49,39,0,0,298.972,0,6.625,"no","no",0.569,0.019,0.019,0,0,0.019,0,0.019,0.019,1.278,1.278,0,0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0.01,0.01,0,0,0.01,"no","no",0,1,0,3,1,3,1,2,12,0,85.545,"no",0,0,20,12,16,20,12,16,20,14,18,20,11,16,20,11,16,20,15,18,"https://tool.aquaticbarriers.org/report/dams/NJ15305"
